lat,lon,name,address,station_id,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station,rental_uris.ios,rental_uris.web,rental_uris.android
35.78998,139.642797,ローソン　板橋三園一丁目店,東京都板橋区三園1-38-9,5321,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5321?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5321?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5321?referrer=odpt
35.784273999999996,139.632779,ローソン　板橋成増五丁目店,東京都板橋区成増5-12-27,5322,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5322?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5322?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5322?referrer=odpt
35.658691,139.334855,まちなか休憩所 八王子宿,東京都八王子市中町23-7,5323,False,street_parking,+8105038218282,3,False,https://www.hellocycling.jp/app/port/detail/5323?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5323?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5323?referrer=odpt
35.6810748,139.4267392,四軒在家公園,東京都国立市矢川三丁目10,5324,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5324?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5324?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5324?referrer=odpt
35.672441,139.4337582,谷保緑地,東京都国立市泉一丁目31,5326,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5326?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5326?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5326?referrer=odpt
35.690040844645,139.43132777355,セブンイレブン　国立学園通り店前,東京都国立市富士見台４丁目５２－１,5327,False,street_parking,+8105038218282,21,False,https://www.hellocycling.jp/app/port/detail/5327?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5327?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5327?referrer=odpt
34.952115,138.415116,JA静岡市　高松支店,静岡県静岡市駿河区宮竹1-5-20,5328,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5328?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5328?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5328?referrer=odpt
34.994515,138.407653,JA静岡市　千代田支店,静岡県静岡市葵区沓谷5-1-1,5329,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5329?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5329?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5329?referrer=odpt
35.6408585,139.5592571,多摩川住宅はむね　染池通り側公園,東京都調布市染地３丁目１－１４ 多摩川住宅,5330,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5330?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5330?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5330?referrer=odpt
35.80813,139.60898,カインズ 朝霞店,埼玉県朝霞市根岸台3-20-1,5331,False,street_parking,+8105038218282,15,False,https://www.hellocycling.jp/app/port/detail/5331?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5331?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5331?referrer=odpt
